sentiment,text
1.0,Mình cũng vậy từ trước giờ trung _ thành với iphone đang dùng iphone _  ngon _ lành thấy quảng _ cáo con s _  ngon quá thế _ là bán con  lên s _  dùng thấy rất ưng _ ý về khoảng camera và thiết _ kế màn _ hình đẹp lướt web ok nhưng trải _ nghiệm thua xa con ip _  về pin thì quá tệ ma nhưng quá nhanh tụt dùng nhiều một ngày sạc hai lần chơi game thì lag kinh _ khủng bàn _ phím thì quá chán nói _ chung dùng samsung chỉ được cam ngon thiết _ kế đẹp còn lại thua xa iphone
1.0,nói thật APPLE xài chán đang xài ip _  _ plus mà thấy lúc _ nào cũng phải cập _ nhật_bản vá lỗi APPLE   rồi      rồi giờ    treo máy
1.0,Giống_Sámung quá không có gì mới không lên _ đời nữa cứ splus dùng thôi
1.0,Xấu hơn S  _ active nhưng nếu về VN mình chọn S  _ active vì hình _ như em nó hỗ _ trợ thẻ nhớ trước lăn _ tăn S  _ active nhưng không có thẻ nhớ nên thôi
1.0,Nhìn có vân ngang trước máy xấu quá Tôi vẫn thích S  _ Active hơn đang đợi xách tay dòng ngâm nước chuẩn về là hốt
1.0,Ba nút điều hướng nhìn quê quê không còn hầm _ hố nữa S  _ Active vẫn đẹp nhất
1.0,Hoạ _ tiết vân ngang ở mặt trước máy làm máy trông xấu kinh
1.0,mình thật _ sự không dám nhìn vào cái hình S  _ active này cảm _ giác bựa bựa thế _ nào ấy mặc _ dù mình là fan cuồng của SS
1.0,Nhìn như đồ _ chơi con _ nít
1.0,Chiêu quảng _ cáo thôi mà
1.0,Dưới thời của Steve _ Jobs chuyện này không _ bao _ giờ xảy _ ra
1.0,nên sa _ thải hết khâu thiết _ kế đi là vừa iphone ngày _ càng xấu
1.0,Kekeke mình thì không nghĩ thế đâu nhìn con s màu vàng thể _ hiện sự sang _ trọng màu vàng hồng thì nữ _ tính màu tím chả hiểu để làm cái gì nữa ra để dễ phân _ biệt với  hay s chắc apple thiết _ kế ngày _ một đi xuống được _ cái mới là mỗi sản _ phẩm thêm  màu cho dễ nhận _ biết và tạo công _ ăn _ việc _ làm cho các thím độ màu ở việt _ nam
1.0,có  cái lỗ loa để phục _ vụ cho  loa thì _ có
1.0,tím nhìn giống đồ _ chơi quá
1.0,Thiết _ kế ý _ tưởng tương _ tự nhưng xấu hơn cả iphone _  Ghét nhất Samsung là cái camera lồi iphone _  lồi lên là cạch mặt luôn Giờ iphone _  thiết _ kế đã xấu mà _ còn lồi nữa thì hết_ý _ kiến
1.0,Icon nhìn không tinh _ tế hơi thô Quan _ trọng nhất cái màn _ hình chính lúc _ nào cũng đập vào mắt mà màu _ sắc icon nhợt _ nhạt như máy china
1.0,Rồi chất _ lượng ảnh có đi xuống LG thật _ sự không phải là anh _ tài trong lĩnh _ vực máy _ ảnh Các đời điện _ thoại LG mặt dù lúc mới ra _ mắt được PR chức _ năng chụp ảnh nhưng khi sử _ dụng thực _ tế mới thấy tệ Cảm _ biến LG chưa phải là đối _ thủ xứng tầm của Sony
1.0,Lại theo bác LG rồi thay _ đổi vài cái lằng _ nhằng hình _ thức vẫn vậy chỉ khè được ifan thôi số còn lại họ đi trước vài năm rồi
1.0,nếu đúng camera kép mà lồi thế kia thì ghớm chết
1.0,Trước đọc tin xem iphone phát _ triển sao giờ xem để biết iphone xuống như nào v
1.0,Tôi cũng giống bạn Đang hóng cái kết của iphone sẽ xuống _ dốc như nào
1.0,Thế _ mà vẫn giữ bản GB được bác ạ Kì _ cục
1.0,Apple đang thử tài kiên _ nhẫn của khách _ hàng đây mà Chắc bản G để thể _ hiện với các hãng khác là hệ _ điều _ hành gọn _ nhẹ G vẫn chạy tốt Còn bỏ G vì muốn thu nhiều tiền hơn từ bản  và ép người dùng chỉ được dùng  thôi để còn phải sử _ dụng iClound Chắc sắp thu tiền phí sử _ dụng i _ Clound rồi ấy chứ huỷ luôn dung _ lượng free thu phí từ khi sử _ dụng ối cuồng sẽ bảo như _ thế_là nâng_giá _ trị của i _ P lên một tầm cao mới nhờ
1.0,Apple đang vùng _ vẫy để tìm mọi cách hút máu khách _ hàng
1.0,Nói không với ap lập _ tức táo dở sẽ trở _ về thực _ tế thôi
1.0, Iphone who cares
1.0,Thật buồn cho các tín _ đồ của iphone
1.0,quả này lại bị iphone móc _ túi nữa rồi  G giờ chỉ để nghe với gọi
1.0,Khi i _ Phone mà chỉ cải _ tiến cấu _ hình thì cũng _ như smart phone Trung _ Quốc
1.0,Bỏ luôn GB cho nó dễ
1.0,Thật không_thể hiểu nổi thời _ đại này i _ Phone còn xài bộ _ nhớ _ trong GB không cho xài thẻ nhớ nốt ép khách _ hàng một _ cách thô _ thiển Rồi sẽ có ngày Apple phải nhận quả đắng là khách _ hàng quay lưng cho xem
1.0,Đưa sang VN chắc ế Người Việt đã mua smart _ phone là phải đắt tiền để chưng _ diện Người không có nhều tiền thì mua loại cục gạch_chỉ để nghe gọi và nhắn _ tin thôi
1.0,Điện _ thoại giá này chắc bảo _ hành chỉ h mà thôi
1.0,TÉ_RA CHỈ BÁN TRONG NƯỚC MÀ GIÁ  TRIỆU ĐÔNG THÌ CHƯNG NÀO VỀ VN HỞ BÁC
1.0,Khó khả _ quan
1.0,BB có hệ _ đièu _ hành hìan _ hảo nhueng khổ _ nỗi apps quá tệ và cái nào cũng bị tính phí thậm _ chí instagram facebook đã thế thanh _ toán xong vẫn không hoạt _ động được Tôi mua apps  lần làn nào cũng vậy nản  Tải apps qua snap thì không dùng được toàn _ bộ tính _ năng của apps như viber thì không nghe gọi được uber thì cứ quay thôi là BB passport Nếu bạn nào có ý _ định dùng qwerty thì cân _ nhắc nhez Apps bây _ giờ chỉ hỗ _ trợ fulltouch Mình thích BB lắm nhưng với sản _ phẩm như hiện _ giờ thì chẳng hiểu BB sẽ đi đâu Mỗi BB thôi đã không đỡ được giờ còn chạy dkng song cả  Nửa _ vời thế _ nào ấy Passport mà có viết giống của SS _ Note và cải _ thiện phần apps nữa _ là không cái dth nào đáng mơ _ ước như Passport
1.0,Tôi thì không thi ch BB vì nhỏ thư _ ký không khoái dùng BB mà điện _ thoại thì tôi toàn đưa nhỏ thư _ ký nghe giùm
1.0,thất _ bại thôi chuyển qua kinh _ doanh món khác cho lành
1.0,GB cũng chỉ bằng i _ Phone GB mà thôi Nhưng theo thời _ gian e Ram GB cũng chậm dần đều
1.0,bác lên thử ios _    xem nó phà phà được không bấm vào cài _ đặt mà mãi một lúc nó mới vào được
1.0,IPhone _ s với cái hệ _ điều _ hành_xử _ lý như con rùa Không nâng _ cấp theo yêu _ cầu thì ứng _ dụng tương _ lai khỏi sử _ dụng ngoại _ trừ nghe gọi
1.0,Sam hay Apple cũng đều hết trò mỗi năm ra mẫu mới cũng chỉ là nâng cấu _ hình
1.0,Sam _ sung phải ram gb mới mượt được còn i _ Phone chỉ cần Gb ram là đua tốt rồi Đó là kha c _ biệt giữa i _ Phone và Samsung
1.0,Samsung toàn dùng sức và cơ _ bắp còn trí _ tuệ thì hơi bị kém Ram có Gb cũng thua IPhone Gb thôi
1.0,Không có công _ nghệ đột _ biến nào bán với giá ảo _ tưởng Ế
1.0,Bạn nói chuẩn Không có gì đặc _ biệt mà giá ngất _ ngưởng
1.0,Giá chát rồi HTC như _ vậy HTC viết tắt Hết Thuốc Chữa
1.0,Thiết _ kế thì dày cộm mà pin có mAh
1.0,Đây có _ lẽ là cú ngáp cuối _ cùng của HTC chăng Sao mà đắt quá vậy
1.0,HTC mình không thích nhìn chẳng sang trong cứ như hàng bình _ dân của tàu bằng từng này tiền tôi sẽ mua IPhone _ s S G sony _ Z
1.0,Giá này mua s _  ngon hơn
1.0,ôi cái giá quá nhiều lựa _ chọn cho tầm tiền này
1.0,Ế chắc
1.0,Thôi em lấy Bphone còn chất hơn nhiều
1.0,kiểu này không đấu lại galaxy _ s _  rồi
1.0,tr hợp _ lí hơn
1.0, củ có nhầm không HTC
1.0,Mình ngán smartphone đến tận cổ rồi nó làm mình trở _ thành stupidman
1.0,Sao động đến từ iphone mình đã không có thiện _ cảm rồi nhỉ
1.0,Cam vẫn lồi thì tớ quyết không mua Dùng tạm con A  chờ thời
1.0,Thất _ vọng
1.0,Cam lồi vì bắt _ chước Sam thế _ mà fan iphone luôn nói iphone đi trước
1.0,Bình cũ rượu cũ chỉ có nút chai là mới iphone chẳn thì mới hoàn _ toàn mới Còn iphone lẻ thì na _ ná cái cũ
1.0,không có gì đặc _ sắc và vượt _ trội so với thế _ hệ cũ không giống như sự đột _ phá của S so với S của SS Một fan BB cho _ hay nói vậy để mọi ng thấy mình không thiên _ vị hãng nào giữa Ap và SS
1.0,thực _ sự là chán quá về hiệu _ năng thì vô đối mà về kiểu _ dáng sao mãi không chịu lớn vậy
1.0,Ẻo _ lả và xấu vãi
1.0,Thật _ sự thất _ vọng nếu IP y_như _ vậy Thà mua  hoặc s còn hơn
1.0,nếu cứ lồi và kiểu _ dáng thế _ này thì tui đành chờ iphone _  thôi
1.0,sao vẫn thế nhở
1.0,Xài s _  edge suong hon
1.0,Trước nghe thấy iphone mình cũng thích lắm nhưng không đủ tiền mua iphone trước _ kia hơn hẳn các dòng khác ở thiết _ kế cảm _ ứng và màn _ hình đẹp tốt Nhưng đến thời _ điểm iphone _ s s không hiểu sao có tiền cũng không muốn nữa Không nói đến những người _ yêu công _ nghệ họ mua về tìm _ hiểu vọc _ vạch nhé còn đa _ số mua về chẳng biết để làm _ gì chỉ nghe với gọi giải _ quyết khâu oai là chính bởi họ có tiền họ có quyền thể _ hiện con _ người VN khác các nước khác là ở chỗ đó Giờ ra đường rút iphone ra bình _ thường quá không bằng em V D
1.0,Nhìn cũng được Nhưng lối thiết _ kế quá cổ TK xứng tầm cách đây  năm trước Hiện _ giờ rất nhiều điện _ thoại thiết _ kế còn sang hơn nhiều Và cấu _ hình màn _ hình vượt _ trội Giờ mọi người dù đẳng _ cấp hay bình _ dân cũng chọn hết samsung
1.0,Xong xin tưởng _ nhớ đến apple cái gì cũng giống chỉ khác con _ số  R I P
1.0,đang định lên con aiphone  mà nghe quảng _ cáo thiếu nhiều thứ quá chắc không mua tưởng dùng camera kép tưởng dùng dual _ pixel tưởng dùng flash kép tưởng bỏ home vậy lý_tưởng nhiều thứ nữa vậy _ mà giá trên trời hjc hjc
1.0,không có chức _ năng chống nước thì làm _ sao cạnh _ tranh với ss quá tệ nếu con Steve _ Job thì sẽ khác
1.0,Định lừa à IP có đột _ phá ngoại _ hình là hình _ trụ cơ _ mà Phải là cầm iphone như điếu xì _ gà để liên _ lạc lúc lướt Web và game thì vuốt phẳng ra sau đó lại cuốn lại bỏ _ túi
1.0,Thật _ sự thì hết_ý _ tưởng
1.0,nhìn thất _ vọng we
1.0,Mặt kính cong đỉnh _ cao công _ nghệ thần _ thánh đâu rồi mà phải làm cái vỏ nhôm viền nhựa xấu như i _ Phone _  thế kia
1.0,cứ cố làm thật mỏng cơ _ mà camera lồi nhiều thế nhỉ
1.0,Trước giờ vẫn thế có hơn đâu
1.0,Nhìn cái camera lồi của SS ghét không chịu được cạch mặt từ lúc em nó lồi lên đến giờ Có ai như mình không nhỉ
1.0,Nghĩ mới    không sao Ai dè thế _ là đắp chăn rồi Làm phần _ cứng chuối quá
1.0,máy nhật _ bản unlock toàn bị lỗi muti thôi
1.0,chớ có mua mấy con này đây là hàng sharp xuất sang thị _ trường trung_quốc chất _ lượng kém đi mặc _ định máy nguyên _ bản thì rất đắt Những máy được bán tại việt _ nam hiện _ nay đều đã được dựng lại vỏ Máy đã sửa _ chữa hay chưa thì hên xui nhưng gặp  tình _ trạng chung là pin rất kém
1.0,dùng sim ghép thì không dùng được g mất sóng thì tháo sim ra mồi sóng nói _ chung quá củ chuối trước em đã từng dùng con sharp _  s h trải qua sự khó _ chịu đó rồi tháo ra tháo vào liên _ tục luôn nó mà ngon được như sim ghép cho iphone thì lại ngon
1.0,định lụm vài e iphone _  softbank au hay docomo giá rẻ mà thấy sao khó unlock quá sim ghép cũg không bằng quốc _ tế chán bên Nhật rẻ như cho nhìn họ bán mà chảy nước ực ực
1.0,có ai đọc được tiếng nhật xem nó lên được  chưa nhỉ vì hiện _ tại ở   thấy cùi quá pin thì siêu yếu
1.0,Mình đang dùng con này thấy hay bị sut nguồn hoặc tự khởi _ động lại sóng cũng không ổn _ đinh Bạn muỗn xoá thì down chương _ trình Go _ Task _ manager về hoặc vào setting Applications manage applications để tắt
1.0,mình không hiểu sao phím Home của máy chỉ có chức _ năng chuyển _ đổi themes ngoài _ ra không có chức _ năng gì khác Khi đang sử _ dụng ứng _ dụng muốn thoát nhanh ra ngoài màn _ hình Home screen không được cứ phải bấm Back liên _ tục lúc máy treo do ứng _ dụng nào _ đó bị Force _ Close không biết bấm vào đâu để thoát nữa haizz Không biết khi nào mới có _ thể lên ICS đây
1.0,Máy mình bị lỗi mất sóng màn _ hình thì hay bị đơ rồi máy tự restart lại Đang tìm cách up lên để hết lỗi mà không được
1.0,Máy xuất _ xưởng   xài android _   cũ _ rích nhiều lỗi vặt với bản   buid   pin mah xài    ngày Vọc nhiều   tiếng
1.0,S Thực _ tế cầm thì khác hẳn p cầm y _ như kim _ loại s cầm thì y _ như nhựa đã có ngưòi chỉ dán nilong vào  thời _ gian bóc ra bay cả mảng Chắc S nhiều tạp _ chất hơn rồi
1.0,cảm_ơn Có những người như bác thảm nào anh _ em đam _ mê công _ nghệ không được dùng với dung giá Nhiều bạn mang về unlock up room mà bán chưa đến M bác giao hàng về mà giá đó Con p này bên đó nếu mua tính cả thuế chưa đến m nhận giao hàng về thì cùng lắm là   mình thì quá đắt
1.0,Mình ít tiền yêu công _ nghệ có vào đọc và đã mua em nó nhưng rồi chả thấy có chia _ sẻ giao _ lưu gì chán nên bán đi rồi ôi cuộc _ sống giờ toàn Bao _ nhiêu bác bảo chia _ sẻ up _ rom này kia lặn mất _ tăm chỉ còn vài _ ba thương _ lái vào PR
